ComID,GeogName,Datagroup,Year,Total
pro9060,Yukon Territory,"Professional, Scientific and Technical Services",2011,325
pro9060,Yukon Territory,"Professional, Scientific and Technical Services",2010,
pro9061,Northwest Territories,"Professional, Scientific and Technical Services",2010,
pro9061,Northwest Territories,"Professional, Scientific and Technical Services",2011,264
pro9062,Nunavut,"Professional, Scientific and Technical Services",2011,78
pro9062,Nunavut,"Professional, Scientific and Technical Services",2010,
can,Canada,Management of Companies and Enterprises,2010,
can,Canada,Management of Companies and Enterprises,2011,"89,496"
cnt1201,Shelburne County,Management of Companies and Enterprises,2011,34
cnt1201,Shelburne County,Management of Companies and Enterprises,2010,36
cnt1202,Yarmouth County,Management of Companies and Enterprises,2011,92
cnt1202,Yarmouth County,Management of Companies and Enterprises,2010,96
cnt1203,Digby County,Management of Companies and Enterprises,2010,26
cnt1203,Digby County,Management of Companies and Enterprises,2011,29
cnt1204,Queens County,Management of Companies and Enterprises,2010,21
cnt1204,Queens County,Management of Companies and Enterprises,2011,19
cnt1205,Annapolis County,Management of Companies and Enterprises,2011,27
cnt1205,Annapolis County,Management of Companies and Enterprises,2010,23
cnt1206,Lunenburg County,Management of Companies and Enterprises,2010,78
cnt1206,Lunenburg County,Management of Companies and Enterprises,2011,78
cnt1207,Kings County,Management of Companies and Enterprises,2011,112
cnt1207,Kings County,Management of Companies and Enterprises,2010,127
cnt1208,Hants County,Management of Companies and Enterprises,2010,59
cnt1208,Hants County,Management of Companies and Enterprises,2011,53
cnt1209,Halifax County,Management of Companies and Enterprises,2010,"1,447"
cnt1209,Halifax County,Management of Companies and Enterprises,2011,"1,403"
cnt1210,Colchester County,Management of Companies and Enterprises,2010,138
cnt1210,Colchester County,Management of Companies and Enterprises,2011,128
cnt1211,Cumberland County,Management of Companies and Enterprises,2010,53
cnt1211,Cumberland County,Management of Companies and Enterprises,2011,50
cnt1212,Pictou County,Management of Companies and Enterprises,2010,87
cnt1212,Pictou County,Management of Companies and Enterprises,2011,85
cnt1213,Guysborough County,Management of Companies and Enterprises,2010,4
cnt1213,Guysborough County,Management of Companies and Enterprises,2011,4
cnt1214,Antigonish County,Management of Companies and Enterprises,2010,38
cnt1214,Antigonish County,Management of Companies and Enterprises,2011,36
cnt1215,Inverness County,Management of Companies and Enterprises,2011,20
cnt1215,Inverness County,Management of Companies and Enterprises,2010,27
cnt1216,Richmond County,Management of Companies and Enterprises,2010,24
cnt1216,Richmond County,Management of Companies and Enterprises,2011,22
cnt1217,Cape Breton County,Management of Companies and Enterprises,2010,102
cnt1217,Cape Breton County,Management of Companies and Enterprises,2011,108
cnt1218,Victoria County,Management of Companies and Enterprises,2010,8
cnt1218,Victoria County,Management of Companies and Enterprises,2011,7
ecr21,Cape Breton Region,Management of Companies and Enterprises,2011,157
ecr21,Cape Breton Region,Management of Companies and Enterprises,2010,161
ecr22,North Shore Region,Management of Companies and Enterprises,2010,320
ecr22,North Shore Region,Management of Companies and Enterprises,2011,303
ecr23,Annapolis Valley Region,Management of Companies and Enterprises,2010,209
ecr23,Annapolis Valley Region,Management of Companies and Enterprises,2011,192
ecr24,Southern Region,Management of Companies and Enterprises,2010,257
ecr24,Southern Region,Management of Companies and Enterprises,2011,252
ecr25,Halifax Region,Management of Companies and Enterprises,2011,"1,403"
ecr25,Halifax Region,Management of Companies and Enterprises,2010,"1,447"
pro9010,Newfoundland and Labrador,Management of Companies and Enterprises,2011,782
pro9010,Newfoundland and Labrador,Management of Companies and Enterprises,2010,
pro9011,Prince Edward Island,Management of Companies and Enterprises,2010,
pro9011,Prince Edward Island,Management of Companies and Enterprises,2011,386
pro9012,Nova Scotia,Management of Companies and Enterprises,2010,"2,395"
pro9012,Nova Scotia,Management of Companies and Enterprises,2011,"2,320"
pro9013,New Brunswick,Management of Companies and Enterprises,2010,
pro9013,New Brunswick,Management of Companies and Enterprises,2011,"1,557"
pro9062,Nunavut,Educational Services,2011,42
pro9024,Quebec,Management of Companies and Enterprises,2010,
pro9035,Ontario,Management of Companies and Enterprises,2010,
pro9035,Ontario,Management of Companies and Enterprises,2011,"35,961"
pro9046,Manitoba,Management of Companies and Enterprises,2010,
pro9046,Manitoba,Management of Companies and Enterprises,2011,"2,927"
pro9047,Saskatchewan,Management of Companies and Enterprises,2010,
pro9047,Saskatchewan,Management of Companies and Enterprises,2011,"4,507"
pro9048,Alberta,Management of Companies and Enterprises,2010,
pro9048,Alberta,Management of Companies and Enterprises,2011,"11,074"
pro9059,British Columbia,Management of Companies and Enterprises,2010,
cnt1212,Pictou County,Educational Services,2011,10
pro9059,British Columbia,Management of Companies and Enterprises,2011,"14,173"
pro9060,Yukon Territory,Management of Companies and Enterprises,2011,142
pro9060,Yukon Territory,Management of Companies and Enterprises,2010,
pro9061,Northwest Territories,Management of Companies and Enterprises,2010,
pro9061,Northwest Territories,Management of Companies and Enterprises,2011,94
pro9062,Nunavut,Management of Companies and Enterprises,2011,15
pro9062,Nunavut,Management of Companies and Enterprises,2010,
can,Canada,"56 - Administrative and Support, Waste Management and Remediati",2010,
can,Canada,"56 - Administrative and Support, Waste Management and Remediati",2011,"109,590"
cnt1201,Shelburne County,"56 - Administrative and Support, Waste Management and Remediati",2011,16
cnt1201,Shelburne County,"56 - Administrative and Support, Waste Management and Remediati",2010,17
cnt1202,Yarmouth County,"56 - Administrative and Support, Waste Management and Remediati",2011,42
cnt1202,Yarmouth County,"56 - Administrative and Support, Waste Management and Remediati",2010,44
cnt1203,Digby County,"56 - Administrative and Support, Waste Management and Remediati",2010,24
cnt1203,Digby County,"56 - Administrative and Support, Waste Management and Remediati",2011,24
cnt1204,Queens County,"56 - Administrative and Support, Waste Management and Remediati",2010,16
cnt1204,Queens County,"56 - Administrative and Support, Waste Management and Remediati",2011,14
cnt1205,Annapolis County,"56 - Administrative and Support, Waste Management and Remediati",2011,49
cnt1205,Annapolis County,"56 - Administrative and Support, Waste Management and Remediati",2010,28
cnt1206,Lunenburg County,"56 - Administrative and Support, Waste Management and Remediati",2010,106
cnt1206,Lunenburg County,"56 - Administrative and Support, Waste Management and Remediati",2011,104
cnt1207,Kings County,"56 - Administrative and Support, Waste Management and Remediati",2011,97
cnt1207,Kings County,"56 - Administrative and Support, Waste Management and Remediati",2010,121
cnt1208,Hants County,"56 - Administrative and Support, Waste Management and Remediati",2010,64
cnt1208,Hants County,"56 - Administrative and Support, Waste Management and Remediati",2011,61
cnt1209,Halifax County,"56 - Administrative and Support, Waste Management and Remediati",2010,"1,063"
cnt1209,Halifax County,"56 - Administrative and Support, Waste Management and Remediati",2011,"1,023"
cnt1210,Colchester County,"56 - Administrative and Support, Waste Management and Remediati",2010,89
cnt1210,Colchester County,"56 - Administrative and Support, Waste Management and Remediati",2011,84
cnt1211,Cumberland County,"56 - Administrative and Support, Waste Management and Remediati",2010,48
cnt1211,Cumberland County,"56 - Administrative and Support, Waste Management and Remediati",2011,50
cnt1212,Pictou County,"56 - Administrative and Support, Waste Management and Remediati",2010,77
cnt1212,Pictou County,"56 - Administrative and Support, Waste Management and Remediati",2011,73
cnt1213,Guysborough County,"56 - Administrative and Support, Waste Management and Remediati",2010,10
cnt1213,Guysborough County,"56 - Administrative and Support, Waste Management and Remediati",2011,11
cnt1214,Antigonish County,"56 - Administrative and Support, Waste Management and Remediati",2010,27
cnt1214,Antigonish County,"56 - Administrative and Support, Waste Management and Remediati",2011,29
cnt1215,Inverness County,"56 - Administrative and Support, Waste Management and Remediati",2011,28
cnt1215,Inverness County,"56 - Administrative and Support, Waste Management and Remediati",2010,31
cnt1216,Richmond County,"56 - Administrative and Support, Waste Management and Remediati",2010,11
cnt1216,Richmond County,"56 - Administrative and Support, Waste Management and Remediati",2011,13
cnt1217,Cape Breton County,"56 - Administrative and Support, Waste Management and Remediati",2010,149
cnt1217,Cape Breton County,"56 - Administrative and Support, Waste Management and Remediati",2011,144
cnt1218,Victoria County,"56 - Administrative and Support, Waste Management and Remediati",2010,16
cnt1218,Victoria County,"56 - Administrative and Support, Waste Management and Remediati",2011,17
ecr21,Cape Breton Region,"56 - Administrative and Support, Waste Management and Remediati",2011,202
ecr21,Cape Breton Region,"56 - Administrative and Support, Waste Management and Remediati",2010,207
ecr22,North Shore Region,"56 - Administrative and Support, Waste Management and Remediati",2010,251
ecr22,North Shore Region,"56 - Administrative and Support, Waste Management and Remediati",2011,247
ecr23,Annapolis Valley Region,"56 - Administrative and Support, Waste Management and Remediati",2010,213
ecr23,Annapolis Valley Region,"56 - Administrative and Support, Waste Management and Remediati",2011,207
ecr24,Southern Region,"56 - Administrative and Support, Waste Management and Remediati",2010,207
ecr24,Southern Region,"56 - Administrative and Support, Waste Management and Remediati",2011,200
ecr25,Halifax Region,"56 - Administrative and Support, Waste Management and Remediati",2011,"1,023"
ecr25,Halifax Region,"56 - Administrative and Support, Waste Management and Remediati",2010,"1,063"
pro9010,Newfoundland and Labrador,"56 - Administrative and Support, Waste Management and Remediati",2011,829
pro9010,Newfoundland and Labrador,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9011,Prince Edward Island,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9011,Prince Edward Island,"56 - Administrative and Support, Waste Management and Remediati",2011,277
pro9012,Nova Scotia,"56 - Administrative and Support, Waste Management and Remediati",2010,"1,943"
pro9012,Nova Scotia,"56 - Administrative and Support, Waste Management and Remediati",2011,"1,886"
pro9013,New Brunswick,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9013,New Brunswick,"56 - Administrative and Support, Waste Management and Remediati",2011,"1,500"
pro9024,Quebec,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9024,Quebec,"56 - Administrative and Support, Waste Management and Remediati",2011,"29,932"
pro9035,Ontario,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9035,Ontario,"56 - Administrative and Support, Waste Management and Remediati",2011,"39,056"
pro9046,Manitoba,"56 - Administrative and Support, Waste Management and Remediati",2010,
cnt1213,Guysborough County,Educational Services,2010,3
pro9046,Manitoba,"56 - Administrative and Support, Waste Management and Remediati",2011,"2,627"
pro9047,Saskatchewan,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9047,Saskatchewan,"56 - Administrative and Support, Waste Management and Remediati",2011,"2,425"
pro9048,Alberta,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9048,Alberta,"56 - Administrative and Support, Waste Management and Remediati",2011,"14,358"
pro9059,British Columbia,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9059,British Columbia,"56 - Administrative and Support, Waste Management and Remediati",2011,"16,336"
pro9060,Yukon Territory,"56 - Administrative and Support, Waste Management and Remediati",2011,165
pro9060,Yukon Territory,"56 - Administrative and Support, Waste Management and Remediati",2010,
cnt1218,Victoria County,Public Administration,2010,4
pro9061,Northwest Territories,"56 - Administrative and Support, Waste Management and Remediati",2010,
pro9061,Northwest Territories,"56 - Administrative and Support, Waste Management and Remediati",2011,156
pro9062,Nunavut,"56 - Administrative and Support, Waste Management and Remediati",2011,43
ecr23,Annapolis Valley Region,Educational Services,2010,58
pro9062,Nunavut,"56 - Administrative and Support, Waste Management and Remediati",2010,
can,Canada,Educational Services,2010,
can,Canada,Educational Services,2011,"23,336"
cnt1201,Shelburne County,Educational Services,2011,3
cnt1201,Shelburne County,Educational Services,2010,2
cnt1202,Yarmouth County,Educational Services,2011,13
cnt1202,Yarmouth County,Educational Services,2010,13
cnt1203,Digby County,Educational Services,2010,7
cnt1203,Digby County,Educational Services,2011,5
cnt1204,Queens County,Educational Services,2010,2
cnt1204,Queens County,Educational Services,2011,2
cnt1205,Annapolis County,Educational Services,2011,10
cnt1205,Annapolis County,Educational Services,2010,10
cnt1206,Lunenburg County,Educational Services,2010,23
cnt1206,Lunenburg County,Educational Services,2011,23
cnt1207,Kings County,Educational Services,2011,32
cnt1207,Kings County,Educational Services,2010,36
cnt1208,Hants County,Educational Services,2010,12
cnt1208,Hants County,Educational Services,2011,9
cnt1209,Halifax County,Educational Services,2010,298
cnt1209,Halifax County,Educational Services,2011,280
cnt1210,Colchester County,Educational Services,2010,28
cnt1210,Colchester County,Educational Services,2011,27
cnt1211,Cumberland County,Educational Services,2010,8
cnt1211,Cumberland County,Educational Services,2011,7
cnt1212,Pictou County,Educational Services,2010,11
cnt1213,Guysborough County,Educational Services,2011,2
cnt1214,Antigonish County,Educational Services,2010,10
cnt1214,Antigonish County,Educational Services,2011,10
cnt1215,Inverness County,Educational Services,2011,5
cnt1215,Inverness County,Educational Services,2010,8
cnt1216,Richmond County,Educational Services,2010,1
cnt1216,Richmond County,Educational Services,2011,2
cnt1217,Cape Breton County,Educational Services,2010,46
cnt1217,Cape Breton County,Educational Services,2011,38
cnt1218,Victoria County,Educational Services,2010,5
cnt1218,Victoria County,Educational Services,2011,4
ecr21,Cape Breton Region,Educational Services,2011,49
ecr21,Cape Breton Region,Educational Services,2010,60
ecr22,North Shore Region,Educational Services,2010,60
ecr22,North Shore Region,Educational Services,2011,56
ecr23,Annapolis Valley Region,Educational Services,2011,51
ecr24,Southern Region,Educational Services,2010,47
ecr24,Southern Region,Educational Services,2011,46
ecr25,Halifax Region,Educational Services,2011,280
ecr25,Halifax Region,Educational Services,2010,298
pro9010,Newfoundland and Labrador,Educational Services,2011,229
pro9010,Newfoundland and Labrador,Educational Services,2010,
pro9011,Prince Edward Island,Educational Services,2010,
pro9011,Prince Edward Island,Educational Services,2011,95
pro9012,Nova Scotia,Educational Services,2010,523
pro9012,Nova Scotia,Educational Services,2011,482
pro9013,New Brunswick,Educational Services,2010,
pro9013,New Brunswick,Educational Services,2011,349
pro9024,Quebec,Educational Services,2010,
pro9024,Quebec,Educational Services,2011,"4,018"
pro9035,Ontario,Educational Services,2010,
pro9035,Ontario,Educational Services,2011,"9,468"
pro9046,Manitoba,Educational Services,2010,
pro9046,Manitoba,Educational Services,2011,692
pro9047,Saskatchewan,Educational Services,2010,
pro9047,Saskatchewan,Educational Services,2011,593
pro9048,Alberta,Educational Services,2010,
pro9048,Alberta,Educational Services,2011,"3,051"
pro9059,British Columbia,Educational Services,2010,
pro9059,British Columbia,Educational Services,2011,"4,235"
pro9060,Yukon Territory,Educational Services,2011,32
pro9060,Yukon Territory,Educational Services,2010,
pro9061,Northwest Territories,Educational Services,2010,
pro9061,Northwest Territories,Educational Services,2011,50
pro9062,Nunavut,Educational Services,2010,
can,Canada,Health Care and Social Assistance,2010,
can,Canada,Health Care and Social Assistance,2011,"126,557"
cnt1201,Shelburne County,Health Care and Social Assistance,2011,30
cnt1201,Shelburne County,Health Care and Social Assistance,2010,37
cnt1202,Yarmouth County,Health Care and Social Assistance,2011,108
cnt1202,Yarmouth County,Health Care and Social Assistance,2010,114
cnt1203,Digby County,Health Care and Social Assistance,2010,53
cnt1203,Digby County,Health Care and Social Assistance,2011,50
cnt1204,Queens County,Health Care and Social Assistance,2010,42
cnt1204,Queens County,Health Care and Social Assistance,2011,45
cnt1205,Annapolis County,Health Care and Social Assistance,2011,64
cnt1205,Annapolis County,Health Care and Social Assistance,2010,51
cnt1206,Lunenburg County,Health Care and Social Assistance,2010,192
cnt1206,Lunenburg County,Health Care and Social Assistance,2011,196
cnt1207,Kings County,Health Care and Social Assistance,2011,248
cnt1207,Kings County,Health Care and Social Assistance,2010,270
cnt1208,Hants County,Health Care and Social Assistance,2010,114
cnt1208,Hants County,Health Care and Social Assistance,2011,101
cnt1209,Halifax County,Health Care and Social Assistance,2010,"1,763"
cnt1209,Halifax County,Health Care and Social Assistance,2011,"1,819"
cnt1210,Colchester County,Health Care and Social Assistance,2010,182
cnt1210,Colchester County,Health Care and Social Assistance,2011,166
cnt1211,Cumberland County,Health Care and Social Assistance,2010,98
cnt1211,Cumberland County,Health Care and Social Assistance,2011,95
cnt1212,Pictou County,Health Care and Social Assistance,2010,144
cnt1212,Pictou County,Health Care and Social Assistance,2011,155
cnt1213,Guysborough County,Health Care and Social Assistance,2010,31
cnt1213,Guysborough County,Health Care and Social Assistance,2011,28
cnt1214,Antigonish County,Health Care and Social Assistance,2010,94
cnt1214,Antigonish County,Health Care and Social Assistance,2011,91
cnt1215,Inverness County,Health Care and Social Assistance,2011,58
cnt1215,Inverness County,Health Care and Social Assistance,2010,56
cnt1216,Richmond County,Health Care and Social Assistance,2010,19
cnt1216,Richmond County,Health Care and Social Assistance,2011,17
cnt1217,Cape Breton County,Health Care and Social Assistance,2010,407
cnt1217,Cape Breton County,Health Care and Social Assistance,2011,396
cnt1218,Victoria County,Health Care and Social Assistance,2010,41
cnt1218,Victoria County,Health Care and Social Assistance,2011,37
ecr21,Cape Breton Region,Health Care and Social Assistance,2011,508
ecr21,Cape Breton Region,Health Care and Social Assistance,2010,523
ecr22,North Shore Region,Health Care and Social Assistance,2010,549
ecr22,North Shore Region,Health Care and Social Assistance,2011,535
ecr23,Annapolis Valley Region,Health Care and Social Assistance,2010,435
ecr23,Annapolis Valley Region,Health Care and Social Assistance,2011,413
ecr24,Southern Region,Health Care and Social Assistance,2010,438
ecr24,Southern Region,Health Care and Social Assistance,2011,429
ecr25,Halifax Region,Health Care and Social Assistance,2011,"1,819"
ecr25,Halifax Region,Health Care and Social Assistance,2010,"1,763"
pro9010,Newfoundland and Labrador,Health Care and Social Assistance,2011,"2,135"
pro9010,Newfoundland and Labrador,Health Care and Social Assistance,2010,
pro9011,Prince Edward Island,Health Care and Social Assistance,2010,
pro9011,Prince Edward Island,Health Care and Social Assistance,2011,493
pro9012,Nova Scotia,Health Care and Social Assistance,2010,"3,709"
pro9012,Nova Scotia,Health Care and Social Assistance,2011,"3,718"
pro9013,New Brunswick,Health Care and Social Assistance,2010,
pro9013,New Brunswick,Health Care and Social Assistance,2011,"3,141"
pro9024,Quebec,Health Care and Social Assistance,2010,
pro9024,Quebec,Health Care and Social Assistance,2011,"24,557"
pro9035,Ontario,Health Care and Social Assistance,2010,
pro9035,Ontario,Health Care and Social Assistance,2011,"47,367"
pro9046,Manitoba,Health Care and Social Assistance,2010,
pro9046,Manitoba,Health Care and Social Assistance,2011,"4,767"
pro9047,Saskatchewan,Health Care and Social Assistance,2010,
pro9047,Saskatchewan,Health Care and Social Assistance,2011,"3,743"
pro9048,Alberta,Health Care and Social Assistance,2010,
pro9048,Alberta,Health Care and Social Assistance,2011,"15,210"
pro9059,British Columbia,Health Care and Social Assistance,2010,
pro9059,British Columbia,Health Care and Social Assistance,2011,"21,028"
pro9060,Yukon Territory,Health Care and Social Assistance,2011,179
pro9060,Yukon Territory,Health Care and Social Assistance,2010,
pro9061,Northwest Territories,Health Care and Social Assistance,2010,
pro9061,Northwest Territories,Health Care and Social Assistance,2011,136
pro9062,Nunavut,Health Care and Social Assistance,2011,83
pro9062,Nunavut,Health Care and Social Assistance,2010,
can,Canada,"Arts, Entertainment and Recreation",2011,"38,495"
cnt1201,Shelburne County,"Arts, Entertainment and Recreation",2011,21
cnt1201,Shelburne County,"Arts, Entertainment and Recreation",2010,19
cnt1202,Yarmouth County,"Arts, Entertainment and Recreation",2011,21
cnt1202,Yarmouth County,"Arts, Entertainment and Recreation",2010,25
cnt1203,Digby County,"Arts, Entertainment and Recreation",2010,23
cnt1202,Yarmouth County,Public Administration,2011,6
cnt1203,Digby County,"Arts, Entertainment and Recreation",2011,20
cnt1204,Queens County,"Arts, Entertainment and Recreation",2010,18
cnt1204,Queens County,"Arts, Entertainment and Recreation",2011,20
cnt1205,Annapolis County,"Arts, Entertainment and Recreation",2011,33
cnt1205,Annapolis County,"Arts, Entertainment and Recreation",2010,32
cnt1206,Lunenburg County,"Arts, Entertainment and Recreation",2010,61
cnt1206,Lunenburg County,"Arts, Entertainment and Recreation",2011,59
cnt1207,Kings County,"Arts, Entertainment and Recreation",2011,43
cnt1207,Kings County,"Arts, Entertainment and Recreation",2010,50
cnt1208,Hants County,"Arts, Entertainment and Recreation",2010,28
cnt1208,Hants County,"Arts, Entertainment and Recreation",2011,32
cnt1209,Halifax County,"Arts, Entertainment and Recreation",2010,381
cnt1209,Halifax County,"Arts, Entertainment and Recreation",2011,362
cnt1210,Colchester County,"Arts, Entertainment and Recreation",2010,51
cnt1210,Colchester County,"Arts, Entertainment and Recreation",2011,55
cnt1211,Cumberland County,"Arts, Entertainment and Recreation",2010,35
cnt1211,Cumberland County,"Arts, Entertainment and Recreation",2011,31
cnt1212,Pictou County,"Arts, Entertainment and Recreation",2010,31
cnt1212,Pictou County,"Arts, Entertainment and Recreation",2011,31
cnt1213,Guysborough County,"Arts, Entertainment and Recreation",2010,8
cnt1213,Guysborough County,"Arts, Entertainment and Recreation",2011,8
cnt1214,Antigonish County,"Arts, Entertainment and Recreation",2010,16
cnt1214,Antigonish County,"Arts, Entertainment and Recreation",2011,18
cnt1215,Inverness County,"Arts, Entertainment and Recreation",2011,17
cnt1215,Inverness County,"Arts, Entertainment and Recreation",2010,20
cnt1216,Richmond County,"Arts, Entertainment and Recreation",2010,13
cnt1216,Richmond County,"Arts, Entertainment and Recreation",2011,11
cnt1217,Cape Breton County,"Arts, Entertainment and Recreation",2010,94
cnt1217,Cape Breton County,"Arts, Entertainment and Recreation",2011,72
cnt1218,Victoria County,"Arts, Entertainment and Recreation",2010,18
cnt1218,Victoria County,"Arts, Entertainment and Recreation",2011,17
ecr21,Cape Breton Region,"Arts, Entertainment and Recreation",2011,117
ecr21,Cape Breton Region,"Arts, Entertainment and Recreation",2010,145
ecr22,North Shore Region,"Arts, Entertainment and Recreation",2010,141
ecr22,North Shore Region,"Arts, Entertainment and Recreation",2011,143
ecr23,Annapolis Valley Region,"Arts, Entertainment and Recreation",2010,110
ecr23,Annapolis Valley Region,"Arts, Entertainment and Recreation",2011,108
ecr24,Southern Region,"Arts, Entertainment and Recreation",2010,146
ecr24,Southern Region,"Arts, Entertainment and Recreation",2011,141
ecr25,Halifax Region,"Arts, Entertainment and Recreation",2011,362
ecr25,Halifax Region,"Arts, Entertainment and Recreation",2010,381
pro9010,Newfoundland and Labrador,"Arts, Entertainment and Recreation",2011,493
pro9010,Newfoundland and Labrador,"Arts, Entertainment and Recreation",2010,
pro9011,Prince Edward Island,"Arts, Entertainment and Recreation",2010,
pro9011,Prince Edward Island,"Arts, Entertainment and Recreation",2011,188
pro9012,Nova Scotia,"Arts, Entertainment and Recreation",2010,923
pro9012,Nova Scotia,"Arts, Entertainment and Recreation",2011,873
pro9013,New Brunswick,"Arts, Entertainment and Recreation",2010,
pro9013,New Brunswick,"Arts, Entertainment and Recreation",2011,675
pro9024,Quebec,"Arts, Entertainment and Recreation",2010,
pro9024,Quebec,"Arts, Entertainment and Recreation",2011,"9,994"
pro9035,Ontario,"Arts, Entertainment and Recreation",2010,
cnt1218,Victoria County,Public Administration,2011,5
pro9035,Ontario,"Arts, Entertainment and Recreation",2011,"14,250"
pro9046,Manitoba,"Arts, Entertainment and Recreation",2010,
pro9046,Manitoba,"Arts, Entertainment and Recreation",2011,"1,122"
cnt1210,Colchester County,Accommodation and Food Services,2011,135
pro9047,Saskatchewan,"Arts, Entertainment and Recreation",2010,
pro9047,Saskatchewan,"Arts, Entertainment and Recreation",2011,991
pro9048,Alberta,"Arts, Entertainment and Recreation",2010,
pro9048,Alberta,"Arts, Entertainment and Recreation",2011,"3,640"
pro9059,British Columbia,"Arts, Entertainment and Recreation",2010,
pro9059,British Columbia,"Arts, Entertainment and Recreation",2011,"6,158"
pro9060,Yukon Territory,"Arts, Entertainment and Recreation",2011,72
pro9060,Yukon Territory,"Arts, Entertainment and Recreation",2010,
pro9061,Northwest Territories,"Arts, Entertainment and Recreation",2010,
pro9061,Northwest Territories,"Arts, Entertainment and Recreation",2011,30
pro9062,Nunavut,"Arts, Entertainment and Recreation",2011,9
pro9062,Nunavut,"Arts, Entertainment and Recreation",2010,
can,Canada,Accommodation and Food Services,2010,
can,Canada,Accommodation and Food Services,2011,"98,654"
cnt1201,Shelburne County,Accommodation and Food Services,2011,33
cnt1201,Shelburne County,Accommodation and Food Services,2010,45
cnt1202,Yarmouth County,Accommodation and Food Services,2011,60
cnt1202,Yarmouth County,Accommodation and Food Services,2010,62
cnt1203,Digby County,Accommodation and Food Services,2010,88
cnt1202,Yarmouth County,Public Administration,2010,4
cnt1203,Digby County,Accommodation and Food Services,2011,84
cnt1204,Queens County,Accommodation and Food Services,2010,26
cnt1204,Queens County,Accommodation and Food Services,2011,25
cnt1205,Annapolis County,Accommodation and Food Services,2011,71
cnt1205,Annapolis County,Accommodation and Food Services,2010,61
cnt1206,Lunenburg County,Accommodation and Food Services,2010,159
cnt1206,Lunenburg County,Accommodation and Food Services,2011,155
cnt1207,Kings County,Accommodation and Food Services,2011,128
cnt1207,Kings County,Accommodation and Food Services,2010,160
cnt1208,Hants County,Accommodation and Food Services,2010,74
cnt1208,Hants County,Accommodation and Food Services,2011,73
cnt1209,Halifax County,Accommodation and Food Services,2010,"1,070"
cnt1209,Halifax County,Accommodation and Food Services,2011,"1,039"
cnt1210,Colchester County,Accommodation and Food Services,2010,143
cnt1211,Cumberland County,Accommodation and Food Services,2010,83
cnt1211,Cumberland County,Accommodation and Food Services,2011,76
cnt1212,Pictou County,Accommodation and Food Services,2010,127
cnt1212,Pictou County,Accommodation and Food Services,2011,133
cnt1213,Guysborough County,Accommodation and Food Services,2010,28
cnt1213,Guysborough County,Accommodation and Food Services,2011,24
cnt1214,Antigonish County,Accommodation and Food Services,2010,64
cnt1214,Antigonish County,Accommodation and Food Services,2011,61
cnt1215,Inverness County,Accommodation and Food Services,2011,76
cnt1215,Inverness County,Accommodation and Food Services,2010,85
cnt1216,Richmond County,Accommodation and Food Services,2010,23
cnt1216,Richmond County,Accommodation and Food Services,2011,23
cnt1217,Cape Breton County,Accommodation and Food Services,2010,237
cnt1217,Cape Breton County,Accommodation and Food Services,2011,226
cnt1218,Victoria County,Accommodation and Food Services,2010,109
cnt1218,Victoria County,Accommodation and Food Services,2011,103
ecr21,Cape Breton Region,Accommodation and Food Services,2011,428
ecr21,Cape Breton Region,Accommodation and Food Services,2010,454
ecr22,North Shore Region,Accommodation and Food Services,2010,445
ecr22,North Shore Region,Accommodation and Food Services,2011,429
ecr23,Annapolis Valley Region,Accommodation and Food Services,2010,295
ecr23,Annapolis Valley Region,Accommodation and Food Services,2011,272
ecr24,Southern Region,Accommodation and Food Services,2010,380
ecr24,Southern Region,Accommodation and Food Services,2011,357
cnt1203,Digby County,Public Administration,2010,7
ecr25,Halifax Region,Accommodation and Food Services,2011,"1,039"
ecr25,Halifax Region,Accommodation and Food Services,2010,"1,070"
pro9010,Newfoundland and Labrador,Accommodation and Food Services,2011,"1,499"
pro9010,Newfoundland and Labrador,Accommodation and Food Services,2010,
pro9011,Prince Edward Island,Accommodation and Food Services,2010,
pro9011,Prince Edward Island,Accommodation and Food Services,2011,555
pro9012,Nova Scotia,Accommodation and Food Services,2010,"2,647"
pro9012,Nova Scotia,Accommodation and Food Services,2011,"2,551"
pro9013,New Brunswick,Accommodation and Food Services,2010,
pro9013,New Brunswick,Accommodation and Food Services,2011,"2,063"
pro9024,Quebec,Accommodation and Food Services,2010,
pro9024,Quebec,Accommodation and Food Services,2011,"24,092"
pro9035,Ontario,Accommodation and Food Services,2010,
pro9035,Ontario,Accommodation and Food Services,2011,"35,061"
pro9046,Manitoba,Accommodation and Food Services,2010,
pro9046,Manitoba,Accommodation and Food Services,2011,"2,842"
pro9047,Saskatchewan,Accommodation and Food Services,2010,
pro9047,Saskatchewan,Accommodation and Food Services,2011,"3,015"
pro9048,Alberta,Accommodation and Food Services,2010,
pro9048,Alberta,Accommodation and Food Services,2011,"10,813"
pro9059,British Columbia,Accommodation and Food Services,2010,
pro9059,British Columbia,Accommodation and Food Services,2011,"15,768"
pro9060,Yukon Territory,Accommodation and Food Services,2011,211
