X,Y,OBJECTID,JUNCTION_ID,JUNCTION_TYPE,PSEUDO_NODE_TYPE,MUN_CODE,JUNCDESCR,HRMINTRST,TRAFFICZONE,TRFSERVID,SIGNALRESP
-63.601163660980461,44.662474358360797,1783667,40043,Intersection,,Halifax Regional Municipality,,,,,
-62.386857153317479,44.908369604427541,1783668,11107,Intersection,,Halifax Regional Municipality,,,,,
-62.379299275590917,44.949239493829985,1783669,11112,Dead End,,Halifax Regional Municipality,,,,,
-62.377473263824676,44.910934816870693,1783670,11117,Intersection,,Halifax Regional Municipality,,,,,
-62.354057417404405,44.914351624641753,1783671,11121,Intersection,,Halifax Regional Municipality,,,,,
-63.582143427552232,44.639046319190044,1783672,43899,Intersection,,Halifax Regional Municipality,,,,,
-63.579554689515902,44.639709149869873,1783673,43904,Intersection,,Halifax Regional Municipality,,,,,
-63.573512398132735,44.629944521334004,1783674,43879,Intersection,,Halifax Regional Municipality,,,,,
-63.590759915942215,44.651040174397053,1783675,6108,Intersection,,Halifax Regional Municipality,,,,,
-63.588891226115152,44.651361556376337,1783676,6183,Intersection,,Halifax Regional Municipality,,,,,
-63.594648015833052,44.664146282115823,1783677,5950,Intersection,,Halifax Regional Municipality,,,,,
-63.595541241262758,44.664453772394637,1783678,5902,Intersection,,Halifax Regional Municipality,,,,,
-63.900406627891449,44.687333034346473,1783679,456,Intersection,,Halifax Regional Municipality,,,,,
-63.902875832502794,44.686505292200735,1783680,449,Dead End,,Halifax Regional Municipality,,,,,
-63.600980843938679,44.667518624698829,1783681,5656,Intersection,,Halifax Regional Municipality,,,,,
-63.602803230104428,44.667313585977226,1783682,5561,Intersection,,Halifax Regional Municipality,,,,,
-63.659181700355013,44.662154995676886,1783683,3349,Intersection,,Halifax Regional Municipality,,,,,
-63.544414375163726,44.51216668700895,1783684,25281,Dead End,,Halifax Regional Municipality,,,,,
-63.582457756154987,44.713834538419412,1783685,27844,Intersection,,Halifax Regional Municipality,,,,,
-63.418934946534833,44.633955197840933,1783686,35882,Non-Intersection Junction,Ownership Change,Halifax Regional Municipality,,,,,
-63.672605235527087,44.782243754809429,1783687,3050,Dead End,,Halifax Regional Municipality,,,,,
-63.964765143627972,44.674520459062464,1783688,125,Dead End,,Halifax Regional Municipality,,,,,
-63.847054621358915,44.506087788486056,1783689,697,Intersection,,Halifax Regional Municipality,,,,,
-63.845684773195657,44.506088950637576,1783690,704,Dead End,,Halifax Regional Municipality,,,,,
-63.842504670614538,44.685810194457801,1783691,710,Dead End,,Halifax Regional Municipality,,,,,
-63.843974107806837,44.496143025635192,1783692,715,Intersection,,Halifax Regional Municipality,,,,,
-63.840603789659248,44.505704323973561,1783693,732,Intersection,,Halifax Regional Municipality,,,,,
-63.837907925728686,44.683662462149783,1783694,738,Intersection,,Halifax Regional Municipality,,,,,
-64.012945257117352,44.642833402073464,1783695,76,Intersection,,Halifax Regional Municipality,,,,,
-63.670125591593809,44.628268971775135,1783696,3016,Dead End,,Halifax Regional Municipality,,,,,
-63.996328610860544,44.653522713153663,1783697,89,Intersection,,Halifax Regional Municipality,,,,,
-63.941512338736814,44.528545234969613,1783698,177,Dead End,,Halifax Regional Municipality,,,,,
-63.940202742376258,44.631152994596086,1783699,178,Intersection,,Halifax Regional Municipality,,,,,
-63.940581417302816,44.589054839030837,1783700,179,Intersection,,Halifax Regional Municipality,,,,,
-63.599555139429356,44.657814182743358,1783701,5732,Intersection,,Halifax Regional Municipality,,,,,
-63.599449503840134,44.652725725083272,1783702,5737,Intersection,,Halifax Regional Municipality,,,,,
-63.599553245780719,44.638972263418218,1783703,5742,Intersection,,Halifax Regional Municipality,,,,,
-63.599695811111268,44.622393678108516,1783704,5746,Dead End,,Halifax Regional Municipality,,,,,
-63.600210261901445,44.592432870655344,1783705,5747,Intersection,,Halifax Regional Municipality,,,,,
-63.598951933292476,44.662694515390129,1783706,5753,Intersection,,Halifax Regional Municipality,,,,,
-63.598957457931476,44.65923273207202,1783707,5757,Intersection,,Halifax Regional Municipality,,,,,
-63.849084657594183,44.706992306703626,1783708,681,Dead End,,Halifax Regional Municipality,,,,,
-63.686292389404116,44.685518511168524,1783709,2430,Intersection,,Halifax Regional Municipality,,,,,
-63.934299755439149,44.62146641632512,1783710,224,Dead End,,Halifax Regional Municipality,,,,,
-63.900592699529511,44.689254198456226,1783711,33317,Dead End,,Halifax Regional Municipality,,,,,
-63.549612852949394,44.545702666342464,1783712,35554,Dead End,,Halifax Regional Municipality,,,,,
-63.589349061482856,44.517792375907263,1783713,65315,Dead End,,Halifax Regional Municipality,,,,,
-62.5070676906155,44.903064508102524,1783714,11049,Dead End,,Halifax Regional Municipality,,,,,
-63.294229167689871,44.990376492460612,1783715,72059,Dead End,,Halifax Regional Municipality,,,,,
-63.617435854529774,44.668513140437341,1783716,4782,Intersection,,Halifax Regional Municipality,,,,,
-63.487178910335466,44.607545378697395,1783717,8925,Dead End,,Halifax Regional Municipality,,,,,
-63.661258596308755,44.680021946539227,1783718,3282,Dead End,,Halifax Regional Municipality,,,,,
-63.671443928562077,44.834364960321324,1783719,29779,Intersection,,Halifax Regional Municipality,,,,,
-63.676280134658263,44.705001324776113,1783720,32673,Dead End,,Halifax Regional Municipality,,,,,
-63.706493349577173,44.776511317040516,1783721,65964,Dead End,,Halifax Regional Municipality,,,,,
-63.919521413494913,44.595554854652548,1783722,30109,Dead End,,Halifax Regional Municipality,,,,,
-63.617380547952685,44.658874421329067,1783723,4790,Intersection,,Halifax Regional Municipality,,,,,
-63.616924461604839,44.670373804916302,1783724,4801,Intersection,,Halifax Regional Municipality,,,,,
-63.617788581619351,44.606633555185724,1783725,4812,Dead End,,Halifax Regional Municipality,,,,,
-63.617139254179165,44.638930043953948,1783726,4818,Dead End,,Halifax Regional Municipality,,,,,
-63.617198777448195,44.626621604142116,1783727,4825,Intersection,,Halifax Regional Municipality,,,,,
-62.603147159931993,44.842579912050418,1783728,10958,Intersection,,Halifax Regional Municipality,,,,,
-63.879065511586738,44.503404265563034,1783729,558,Dead End,,Halifax Regional Municipality,,,,,
-63.876778204142326,44.715131179904454,1783730,559,Intersection,,Halifax Regional Municipality,,,,,
-63.876814764676084,44.688449904319555,1783731,561,Dead End,,Halifax Regional Municipality,,,,,
-63.876688788533897,44.690938007846526,1783732,562,Intersection,,Halifax Regional Municipality,,,,,
-62.606306686601528,44.834867476372686,1783733,10954,Intersection,,Halifax Regional Municipality,,,,,
-63.87502824284973,44.686883829891137,1783734,566,Intersection,,Halifax Regional Municipality,,,,,
-63.547625239653435,44.681368446959155,1783735,7564,Dead End,,Halifax Regional Municipality,,,,,
-63.734547389150528,44.705959444929661,1783736,60522,Intersection,,Halifax Regional Municipality,,,,,
-63.726670394800728,44.827058475608482,1783737,45546,Dead End,,Halifax Regional Municipality,,,,,
-63.268471532799808,44.69967320251056,1783738,10153,Dead End,,Halifax Regional Municipality,,,,,
-63.54052086921152,44.931377340247543,1783739,50916,Boulevard,,Halifax Regional Municipality,,,,,
-63.569649617258186,44.846571731701871,1783740,47433,Boulevard,,Halifax Regional Municipality,,,,,
-63.925786751173248,44.671611498391719,1783741,275,Intersection,,Halifax Regional Municipality,,,,,
-63.925020752340586,44.672330871358355,1783742,282,Dead End,,Halifax Regional Municipality,,,,,
-63.924855442565374,44.613015721827594,1783743,288,Intersection,,Halifax Regional Municipality,,,,,
-63.923791710606523,44.56769196988278,1783744,300,Intersection,,Halifax Regional Municipality,,,,,
-63.918773698073231,44.588825809458761,1783745,343,Intersection,,Halifax Regional Municipality,,,,,
-63.917384263043502,44.671727560545627,1783746,344,Dead End,,Halifax Regional Municipality,,,,,
-63.917762527439969,44.587671444480719,1783747,348,Dead End,,Halifax Regional Municipality,,,,,
-63.916747341337384,44.682991226979901,1783748,349,Intersection,,Halifax Regional Municipality,,,,,
-63.916696264028637,44.667314333469619,1783749,350,Dead End,,Halifax Regional Municipality,,,,,
-63.9164329929717,44.644335570439658,1783750,356,Dead End,,Halifax Regional Municipality,,,,,
-63.916879835655266,44.59501803043225,1783751,357,Intersection,,Halifax Regional Municipality,,,,,
-63.91600970411487,44.656132130897838,1783752,358,Dead End,,Halifax Regional Municipality,,,,,
-63.916456439898916,44.587890850256713,1783753,361,Intersection,,Halifax Regional Municipality,,,,,
-63.916233491520146,44.494721781275445,1783754,363,Dead End,,Halifax Regional Municipality,,,,,
-63.916108113655937,44.592294829358693,1783755,364,Intersection,,Halifax Regional Municipality,,,,,
-63.915421641777058,44.654811996699443,1783756,367,Intersection,,Halifax Regional Municipality,,,,,
-63.916128708432147,44.581243400209324,1783757,368,Dead End,,Halifax Regional Municipality,,,,,
-63.594811671809829,44.68225562623541,1783758,5906,Dead End,,Halifax Regional Municipality,,,,,
-63.401188636468902,44.647272337007763,1783759,31396,Dead End,,Halifax Regional Municipality,,,,,
-63.602676624243223,44.686032519933036,1783760,43298,Intersection,,Halifax Regional Municipality,,,,,
-63.545289018043491,44.536710264222862,1783761,31399,Intersection,,Halifax Regional Municipality,,,,,
-63.905325145718827,44.658151508799158,1783762,440,Intersection,,Halifax Regional Municipality,,,,,
-63.90489611842397,44.690037794225454,1783763,441,Intersection,,Halifax Regional Municipality,,,,,
-63.904823201274041,44.689926448010318,1783764,442,Intersection,,Halifax Regional Municipality,,,,,
-63.903853452856843,44.652099179496403,1783765,445,Intersection,,Halifax Regional Municipality,,,,,
-63.903397610850746,44.690695514916861,1783766,446,Dead End,,Halifax Regional Municipality,,,,,
-63.903385875259879,44.663951344283639,1783767,447,Dead End,,Halifax Regional Municipality,,,,,
-63.9028631186466,44.65547588693525,1783768,451,Dead End,,Halifax Regional Municipality,,,,,
-63.902714856200511,44.659897459216928,1783769,452,Intersection,,Halifax Regional Municipality,,,,,
-63.90088179715088,44.685222381801964,1783770,453,Intersection,,Halifax Regional Municipality,,,,,
-63.77665784318328,44.871410773342213,1783771,76616,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.900206535348438,44.685866913551578,1783772,457,Intersection,,Halifax Regional Municipality,,,,,
-63.899961176698262,44.687539671058097,1783773,458,Intersection,,Halifax Regional Municipality,,,,,
-63.549781512542303,44.699591556734106,1783774,7471,Dead End,,Halifax Regional Municipality,,,,,
-63.414881584479502,44.694483367521045,1783775,9543,Dead End,,Halifax Regional Municipality,,,,,
-63.497070595000508,44.71242844752728,1783776,8725,Dead End,,Halifax Regional Municipality,,,,,
-62.883620451513792,44.72624351697614,1783777,10801,Dead End,,Halifax Regional Municipality,,,,,
-62.884955234838273,44.727117451771981,1783778,10796,Intersection,,Halifax Regional Municipality,,,,,
-63.661736622210782,44.664053434578165,1783779,3272,Dead End,,Halifax Regional Municipality,,,,,
-63.730092092090999,44.735094993579423,1783780,24001,Intersection,,Halifax Regional Municipality,,,,,
-62.716564295691683,45.00601265222673,1783781,76780,Boulevard,,Halifax Regional Municipality,,,,,
-63.723995627804598,44.643954476911254,1783782,76530,Dead End,,Halifax Regional Municipality,,,,,
-63.676162536204416,44.79949922403744,1783783,2743,Intersection,,Halifax Regional Municipality,,,,,
-63.676325654090334,44.780853486881739,1783784,2748,Intersection,,Halifax Regional Municipality,,,,,
-63.676979629413815,44.712956683129519,1783785,2754,Dead End,,Halifax Regional Municipality,,,,,
-63.676927676247672,44.708980914168748,1783786,2759,Dead End,,Halifax Regional Municipality,,,,,
-63.675992834565776,44.766918728353744,1783787,2762,Dead End,,Halifax Regional Municipality,,,,,
-63.67586963781109,44.768979487124895,1783788,2766,Intersection,,Halifax Regional Municipality,,,,,
-63.675846457683505,44.758243365375193,1783789,2772,Dead End,,Halifax Regional Municipality,,,,,
-63.676348863862344,44.70969411698416,1783790,2778,Dead End,,Halifax Regional Municipality,,,,,
-63.782173695758821,44.874493643508359,1783791,990157,Intersection,,Hants County,,,,,
-63.786048620059375,44.888637463608333,1783792,990025,Dead End,,Hants County,,,,,
-63.842323038450616,44.903977103782886,1783793,990217,Intersection,,Hants County,,,,,
-63.801688770652888,44.845285270311393,1783794,990166,Intersection,,Hants County,,,,,
-63.870038191277978,44.884980459790796,1783795,990288,Boulevard,,Hants County,,,,,
-63.583892643243132,44.67127903299663,1783796,6396,Intersection,,Halifax Regional Municipality,,,,,
-63.584432415744544,44.670898404626826,1783797,6381,Intersection,,Halifax Regional Municipality,,,,,
-63.9963611163991,44.651140967126729,1783798,91,Dead End,,Halifax Regional Municipality,,,,,
-63.60469583847425,44.66643649602721,1783799,5454,Intersection,,Halifax Regional Municipality,,,,,
-63.603519825189714,44.680027228937931,1783800,5514,Dead End,,Halifax Regional Municipality,,,,,
-63.60405277049496,44.643408959572461,1783801,5515,Intersection,,Halifax Regional Municipality,,,,,
-63.60434486399781,44.620601752720674,1783802,5519,Intersection,,Halifax Regional Municipality,,,,,
-63.603509888924357,44.669423426038705,1783803,5523,Intersection,,Halifax Regional Municipality,,,,,
-63.604416005178408,44.603668294091442,1783804,5528,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.60394703519276,44.628851530307863,1783805,5533,Dead End,,Halifax Regional Municipality,,,,,
-63.603273544868067,44.671100152776091,1783806,5537,Intersection,,Halifax Regional Municipality,,,,,
-63.577956948646509,44.669657061468172,1783807,57650,Intersection,,Halifax Regional Municipality,,,,,
-63.663954717157495,44.679310945331331,1783808,76704,Boulevard,,Halifax Regional Municipality,,,,,
-63.54736018903391,44.665478852158344,1783809,7572,Intersection,,Halifax Regional Municipality,,,,,
-63.652091631092432,44.67853442817443,1783810,76703,Boulevard,,Halifax Regional Municipality,,,,,
-63.664220136984596,44.679408196238057,1783811,3196,Dead End,,Halifax Regional Municipality,,,,,
-63.658421554046441,44.673203171058141,1783812,3366,Dead End,,Halifax Regional Municipality,,,,,
-63.659582430718437,44.661659813722849,1783813,3341,Dead End,,Halifax Regional Municipality,,,,,
-63.675118974118639,44.674292181735559,1783814,76709,Boulevard,,Halifax Regional Municipality,,,,,
-63.67482114307608,44.674321561030872,1783815,2846,Dead End,,Halifax Regional Municipality,,,,,
-63.674694720471209,44.672618690998505,1783816,76710,Boulevard,,Halifax Regional Municipality,,,,,
-63.672994106332105,44.672133546914246,1783817,76711,Boulevard,,Halifax Regional Municipality,,,,,
-63.672521390371728,44.704123752430306,1783818,42598,Dead End,,Halifax Regional Municipality,,,,,
-63.610069515588094,44.621676002699019,1783819,34289,Intersection,,Halifax Regional Municipality,,,,,
-63.610726322401334,44.621414093302882,1783820,34285,Intersection,,Halifax Regional Municipality,,,,,
-63.611810104757325,44.621065925621359,1783821,34280,Intersection,,Halifax Regional Municipality,,,,,
-63.504328971716404,44.665102905302803,1783822,42601,Intersection,,Halifax Regional Municipality,,,,,
-63.951639028968387,44.789109864739416,1783823,154,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.798467194651735,44.842996909979107,1783824,1011,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.155779581816176,45.101826284930439,1783825,10420,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-62.885752586670982,45.201261447593652,1783826,10785,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-62.175592344860242,44.987363316277801,1783827,40048,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-62.166386050502474,44.977366241085171,1783828,11221,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.650461680230201,44.67869551331669,1783829,36837,Intersection,,Halifax Regional Municipality,,,,,
-63.580796708312562,44.627157715015962,1783830,36845,Boulevard,,Halifax Regional Municipality,,,,,
-63.518605011686347,44.628531137935191,1783831,8404,Intersection,,Halifax Regional Municipality,,,,,
-63.519692511270989,44.629939142312871,1783832,8381,Intersection,,Halifax Regional Municipality,,,,,
-63.608182216261596,44.634075195802197,1783833,42606,Intersection,,Halifax Regional Municipality,,,,,
-63.519037029472791,44.630574214975283,1783834,8437,Intersection,,Halifax Regional Municipality,,,,,
-63.518585073578627,44.632951873565496,1783835,56714,Intersection,,Halifax Regional Municipality,,,,,
-63.784952298120324,44.656966380611934,1783836,1132,Intersection,,Halifax Regional Municipality,,,,,
-63.815552615061456,44.70476535843126,1783837,48362,Dead End,,Halifax Regional Municipality,,,,,
-63.677955239338239,44.655092761675391,1783838,45477,Intersection,,Halifax Regional Municipality,,,,,
-63.519943688309269,44.632739980526289,1783839,8372,Intersection,,Halifax Regional Municipality,,,,,
-63.520013171199878,44.634692729077869,1783840,8371,Intersection,,Halifax Regional Municipality,,,,,
-63.117308398832115,44.982909510777972,1783841,42607,Intersection,,Halifax Regional Municipality,,,,,
-63.810143493121458,44.701311011009111,1783842,48361,Dead End,,Halifax Regional Municipality,,,,,
-63.608072089095955,44.634148959295331,1783843,5270,Dead End,,Halifax Regional Municipality,,,,,
-63.813208991333575,44.703157161093571,1783844,927,Intersection,,Halifax Regional Municipality,,,,,
-63.789407827843512,44.52252092207474,1783845,1102,Intersection,,Halifax Regional Municipality,,,,,
-63.541217437255881,44.52118765432521,1783846,7940,Dead End,,Halifax Regional Municipality,,,,,
-63.54121355294059,44.519131560915511,1783847,7943,Dead End,,Halifax Regional Municipality,,,,,
-63.538985400455942,44.64739592346762,1783848,7948,Intersection,,Halifax Regional Municipality,,,,,
-63.539340279010638,44.620920531551441,1783849,7952,Dead End,,Halifax Regional Municipality,,,,,
-63.53857907987652,44.665783798299969,1783850,7954,Dead End,,Halifax Regional Municipality,,,,,
-63.329282943737468,44.76311048240386,1783851,9839,Dead End,,Halifax Regional Municipality,,,,,
-63.330022936342665,44.67870010981143,1783852,9843,Dead End,,Halifax Regional Municipality,,,,,
-63.329214863117024,44.659931047634814,1783853,9848,Dead End,,Halifax Regional Municipality,,,,,
-63.328268061265462,44.660109523996653,1783854,9853,Intersection,,Halifax Regional Municipality,,,,,
-63.327579607703072,44.658099560705459,1783855,9858,Dead End,,Halifax Regional Municipality,,,,,
-63.325729268660609,44.760201174752382,1783856,9861,Dead End,,Halifax Regional Municipality,,,,,
-63.592571821463565,44.588150852747766,1783857,6078,Intersection,,Halifax Regional Municipality,,,,,
-63.790885579842104,44.480747178091796,1783858,55076,Dead End,,Halifax Regional Municipality,,,,,
-63.592279241972136,44.589215996169614,1783859,6087,Intersection,,Halifax Regional Municipality,,,,,
-63.590697207247175,44.679655244693357,1783860,6092,Intersection,,Halifax Regional Municipality,,,,,
-63.591362231848649,44.630511564795398,1783861,6098,Dead End,,Halifax Regional Municipality,,,,,
-63.590818080958556,44.652610048569443,1783862,6104,Intersection,,Halifax Regional Municipality,,,,,
-63.589098147650965,44.653833635777133,1783863,6170,Intersection,,Halifax Regional Municipality,,,,,
-63.59031936326226,44.588268441390341,1783864,6177,Dead End,,Halifax Regional Municipality,,,,,
-63.589214973553652,44.635530187375963,1783865,6179,Intersection,,Halifax Regional Municipality,,,,,
-63.585310924973278,44.87779326506427,1783866,6184,Dead End,,Halifax Regional Municipality,,,,,
-63.588795342636672,44.652083136781272,1783867,6188,Intersection,,Halifax Regional Municipality,,,,,
-63.588122524251801,44.688522381400823,1783868,6192,Intersection,,Halifax Regional Municipality,,,,,
-63.588320717756297,44.655806217941254,1783869,6203,Dead End,,Halifax Regional Municipality,,,,,
-63.550872146348979,44.58529676896849,1783870,56677,Intersection,,Halifax Regional Municipality,,,,,
-63.5879873260049,44.675634252427436,1783871,6209,Dead End,,Halifax Regional Municipality,,,,,
-63.587753732590002,44.679463293430068,1783872,6213,Intersection,,Halifax Regional Municipality,,,,,
-63.587869600888602,44.656096457758629,1783873,6223,Dead End,,Halifax Regional Municipality,,,,,
-63.58758927621431,44.656293947984352,1783874,6228,Dead End,,Halifax Regional Municipality,,,,,
-63.876272396941822,44.511383517475686,1783875,567,Intersection,,Halifax Regional Municipality,,,,,
-63.699052808894692,44.784749361050359,1783876,2100,Dead End,,Halifax Regional Municipality,,,,,
-63.876661714209554,44.506121511372911,1783877,571,Dead End,,Halifax Regional Municipality,,,,,
-63.876609912858676,44.495425959035551,1783878,572,Intersection,,Halifax Regional Municipality,,,,,
-63.876235938816009,44.495144286901436,1783879,575,Intersection,,Halifax Regional Municipality,,,,,
-63.698888370485321,44.785096299622097,1783880,70770,Boulevard,,Halifax Regional Municipality,,,,,
-63.873311939634192,44.711664519770217,1783881,577,Dead End,,Halifax Regional Municipality,,,,,
-63.873805143471273,44.641105347942926,1783882,579,Intersection,,Halifax Regional Municipality,,,,,
-63.872144613956785,44.690500843280901,1783883,581,Dead End,,Halifax Regional Municipality,,,,,
-63.871193009711689,44.718456281395873,1783884,583,Intersection,,Halifax Regional Municipality,,,,,
-63.40290657461825,44.685151510079692,1783885,9601,Intersection,,Halifax Regional Municipality,,,,,
-63.391105775938357,44.741212066408899,1783886,9662,Dead End,,Halifax Regional Municipality,,,,,
-63.408543998896135,44.684007629191889,1783887,9574,Dead End,,Halifax Regional Municipality,,,,,
-63.407178238965706,44.720906478750102,1783888,9579,Intersection,,Halifax Regional Municipality,,,,,
-63.40623042561112,44.686809604004054,1783889,9585,Intersection,,Halifax Regional Municipality,,,,,
-63.403580841087347,44.686350254009106,1783890,9596,Dead End,,Halifax Regional Municipality,,,,,
-63.402609135241136,44.692362230343811,1783891,9602,Dead End,,Halifax Regional Municipality,,,,,
-63.400040094564062,44.736070408970718,1783892,9609,Dead End,,Halifax Regional Municipality,,,,,
-63.397031459709439,44.739435863109293,1783893,9626,Dead End,,Halifax Regional Municipality,,,,,
-63.396326412467118,44.724199864735027,1783894,9631,Intersection,,Halifax Regional Municipality,,,,,
-63.392094522825495,44.733608458422808,1783895,9654,Intersection,,Halifax Regional Municipality,,,,,
-63.486217929475423,44.688468617382476,1783896,8920,Intersection,,Halifax Regional Municipality,,,,,
-63.480740572404763,44.968698057221999,1783897,8931,Dead End,,Halifax Regional Municipality,,,,,
-63.486998722662499,44.611645946592432,1783898,8932,Intersection,,Halifax Regional Municipality,,,,,
-63.485694383243001,44.683997953549429,1783899,8934,Dead End,,Halifax Regional Municipality,,,,,
-63.470164663445701,44.975730380011939,1783900,9177,Intersection,,Halifax Regional Municipality,,,,,
-63.474116815012913,44.672571201447269,1783901,9192,Intersection,,Halifax Regional Municipality,,,,,
-63.474179939627916,44.667886509882564,1783902,9193,Intersection,,Halifax Regional Municipality,,,,,
-63.474856477936392,44.613190736526533,1783903,9198,Intersection,,Halifax Regional Municipality,,,,,
-63.472506675595966,44.702572476245997,1783904,9206,Intersection,,Halifax Regional Municipality,,,,,
-63.678433420648823,44.726541048097118,1783905,2698,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.687035284465971,44.644264878802502,1783906,2427,Dead End,,Halifax Regional Municipality,,,,,
-63.685788730973769,44.712871558402369,1783907,2438,Intersection,,Halifax Regional Municipality,,,,,
-63.698368098612093,44.787266472317427,1783908,76783,Dead End,,Halifax Regional Municipality,,,,,
-63.70050220107975,44.783540785596777,1783909,76784,Boulevard,,Halifax Regional Municipality,,,,,
-63.700190273673748,44.783911365205931,1783910,76785,Boulevard,,Halifax Regional Municipality,,,,,
-63.467553993940029,44.615319805850511,1783911,76786,Intersection,,Halifax Regional Municipality,,,,,
-63.467305199233877,44.614211574004131,1783912,76787,Dead End,,Halifax Regional Municipality,,,,,
-63.622587731311768,44.8233812412291,1783913,4457,Dead End,,Halifax Regional Municipality,,,,,
-63.638216335858935,44.642727587780442,1783914,3976,Intersection,,Halifax Regional Municipality,,,,,
-63.637837073434177,44.658013536149767,1783915,3984,Intersection,,Halifax Regional Municipality,,,,,
-63.63850949656031,44.594237698390671,1783916,3991,Intersection,,Halifax Regional Municipality,,,,,
-63.63767812912107,44.642107035611829,1783917,3994,Intersection,,Halifax Regional Municipality,,,,,
-63.635669456619901,44.770641476274058,1783918,3998,Intersection,,Halifax Regional Municipality,,,,,
-63.596658906274648,44.62902991691562,1783919,5878,Intersection,,Halifax Regional Municipality,,,,,
-63.596254116424483,44.642173668659595,1783920,5882,Intersection,,Halifax Regional Municipality,,,,,
-63.592569252281848,44.871156537607227,1783921,5889,Dead End,,Halifax Regional Municipality,,,,,
-63.728262581386737,44.7358905266086,1783922,24002,Dead End,,Halifax Regional Municipality,,,,,
-63.357823633937883,44.77920543600618,1783923,9798,Intersection,,Halifax Regional Municipality,,,,,
-63.685283482525357,44.72498467446853,1783924,29139,Intersection,,Halifax Regional Municipality,,,,,
-63.617576445363319,44.783523339581627,1783925,4685,Non-Intersection Junction,Community Boundary Change,Halifax Regional Municipality,,,,,
-63.619717846642665,44.638941964942497,1783926,4687,Intersection,,Halifax Regional Municipality,,,,,
-63.677992700882228,44.694003881120288,1783927,2739,Dead End,,Halifax Regional Municipality,,,,,
-63.677889132316487,44.693142898241042,1783928,2736,Dead End,,Halifax Regional Municipality,,,,,
-63.680657185761604,44.693011551966414,1783929,2649,Intersection,,Halifax Regional Municipality,,,,,
-63.674650514376083,44.693977508700691,1783930,2837,Dead End,,Halifax Regional Municipality,,,,,
-63.870914487956163,44.73338007894435,1783931,36203,Intersection,,Halifax Regional Municipality,,,,,
-62.524159053380835,44.916763506069387,1783932,11021,Dead End,,Halifax Regional Municipality,,,,,
-63.421591329508672,44.624479814322761,1783933,38460,Intersection,,Halifax Regional Municipality,,,,,
-63.67680262626854,44.719342759790237,1783934,2753,Intersection,,Halifax Regional Municipality,,,,,
-63.466918861677961,44.616870987078904,1783935,39076,Intersection,,Halifax Regional Municipality,,,,,
-63.68150231718765,44.706856586563163,1783936,24642,Dead End,,Halifax Regional Municipality,,,,,
-63.116073831560726,44.788330107126981,1783937,10503,Dead End,,Halifax Regional Municipality,,,,,
-63.525358616060956,44.637818315676434,1783938,8278,Dead End,,Halifax Regional Municipality,,,,,
-63.80568069153604,44.52888354338296,1783939,994,Intersection,,Halifax Regional Municipality,,,,,
-63.580991764001794,44.671904958017656,1783940,43312,Intersection,,Halifax Regional Municipality,,,,,
-63.602722573968315,44.687199696317222,1783941,43309,Intersection,,Halifax Regional Municipality,,,,,
-63.518047970870249,44.667849370726081,1783942,8403,Intersection,,Halifax Regional Municipality,,,,,
-63.53403650430063,44.662724241754681,1783943,23043,Intersection,,Halifax Regional Municipality,,,,,
-63.576362801936575,44.66752164340739,1783944,6698,Intersection,,Halifax Regional Municipality,,,,,
-63.670017935693551,44.705396846629768,1783945,23372,Intersection,,Halifax Regional Municipality,,,,,
-63.759503801367323,44.723965740804545,1783946,1298,Intersection,,Halifax Regional Municipality,,,,,
-63.759248868472824,44.723888477108204,1783947,1305,Intersection,,Halifax Regional Municipality,,,,,
-63.426398562242014,45.00297516251166,1783948,9478,Dead End,,Halifax Regional Municipality,,,,,
-63.877605724995547,44.694863296260131,1783949,556,Dead End,,Halifax Regional Municipality,,,,,
-63.460783620714025,44.980610891604755,1783950,9311,Dead End,,Halifax Regional Municipality,,,,,
-63.145882552175188,44.749838215519929,1783951,10477,Dead End,,Halifax Regional Municipality,,,,,
-63.559728456173723,44.600826477728866,1783952,7245,Dead End,,Halifax Regional Municipality,,,,,
-63.33171334472182,44.748607045002849,1783953,22722,Dead End,,Halifax Regional Municipality,,,,,
-63.808188688096308,44.731383564364769,1783954,972,Dead End,,Halifax Regional Municipality,,,,,
-63.298959191122847,44.656100155686389,1783955,10026,Dead End,,Halifax Regional Municipality,,,,,
-63.553962518012995,44.673247742614414,1783956,7372,Dead End,,Halifax Regional Municipality,,,,,
-63.69018992160543,44.636569949355874,1783957,2320,Dead End,,Halifax Regional Municipality,,,,,
-63.751920120432516,44.746331911134938,1783958,33019,Dead End,,Halifax Regional Municipality,,,,,
-63.608035276135631,44.612586364668147,1783959,5316,Dead End,,Halifax Regional Municipality,,,,,
-63.873895497819177,44.715050345575072,1783960,576,Dead End,,Halifax Regional Municipality,,,,,
-63.516348257741377,44.65925307691974,1783961,8442,Dead End,,Halifax Regional Municipality,,,,,
