X,Y,OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,ACCESSIBLE,BUSPADID,FDMID,FCODE,SOURCE,SACC,ADDDATE,MODDATE
-63.434544194184248,44.715413892022845,2112,BS117,8930,Yes,Hwy 7 After Upper Governor St (8930),Non-Standard,CPD517,400000489,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.663510699675498,44.764996701053754,2113,BS514,6741,Yes,Glendale Dr Before McGee Dr (6741),Accessible,CPD846,100000204,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.617663926898956,44.623237625719966,2114,BS2464,6870,Yes,Herring Cove Rd After McMullen Rd (6870),Accessible,CPD2309,300002481,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.616359014354302,44.651263639796824,2115,BS2481,6619,Yes,East Perimeter Rd Before Bayers Rd (6619),Accessible,CPD394,700006175,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.58318889945631,44.67329220106587,2116,BS1410,8617,Yes,Wyse Rd Before Jamieson St (8617),Accessible,CPD1579,200000382,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.578939700177465,44.676425701014971,2117,BS808,8428,Yes,Victoria Rd Before Vanessa Dr (8428),Accessible,CPD1226,200000440,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.659046299987182,44.687285900454427,2118,BS2375,6247,Yes,Bedford Hwy After Cresthaven Dr (6247),Non-Standard,CPD2361,700001301,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.62132705720159,44.652540823400152,2119,BS781,6197,Yes,Bayers Rd After Romans Ave (6197),Accessible,CPD111,700004908,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.546707400384939,44.688613900949662,2120,BS1922,8436,Yes,Braemar Dr At Sutherland Terr (8436),Non-Standard,CPD2133,200002331,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.6739356242932,44.666517090927684,2121,BS1553,7430,Yes,Parkland Dr After Carrington Pl (7430),Accessible,CPD1724,700001632,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.655438199580544,44.680256000412875,2122,BS2390,6262,Yes,Bedford Hwy After Torrington Dr (6262),Accessible,CPD2369,700005281,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.497751774005707,44.682294091079349,2123,BS1463,8486,Yes,Wildwood Blvd Before Roslyn Dr (8486),Accessible,CPD1765,200001514,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.576399199875254,44.638571300952712,2124,BS234,8295,Yes,South St After South Park St (8295),Accessible,CPD669,300002029,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.508139999749112,44.666702800962575,2125,BS1318,8829,Yes,Portland Hills Dr Before Summer Field Way (8829),Non-Standard,CPD1489,700001576,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.581028000243727,44.6675936004292,2126,BS226,8127,Yes,Windmill Rd After Lyle St (8127),Accessible,CPD661,700004547,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.506755500063548,44.663310001051926,2127,BS1321,8832,Yes,Portland Hills Dr Before Waterside Terr (8832),Non-Standard,CPD1492,700000559,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.583786800143116,44.68558690116631,2128,BS2417,7457,Yes,Pinecrest Dr Before Crystal Dr (7457),Accessible,CPD2394,200000039,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.7109624995567,44.782303000631245,2129,BS49,7320,Yes,Sackville Dr Before Lucasville Rd (7320),Non-Standard,CPD557,100001360,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.603963000051991,44.706536901516664,2130,BS1701,6672,Yes,Fielding Ave After Moore Rd (6672),Non-Standard,CPD1956,200003008,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.529535500061101,44.658266401091133,2131,BS1331,8848,Yes,Baker Dr Opposite Civic 220 (8848),Accessible,CPD1502,700003365,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.617856628103823,44.623005570473168,2132,BS2465,6871,Yes,Herring Cove Rd Before Mont St (6871),Accessible,CPD2310,300002481,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.585787699522122,44.645766600426825,2133,BS695,8363,Yes,Summer St After Bell Rd (8363),Accessible,CPD125,700004802,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.612197600241657,44.709151600769765,2134,BS393,7248,Yes,Mosher Dr After Pettipas Dr (7248),Non-Standard,CPD911,200002956,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575390743950798,44.643408993447188,2135,BS1117,8327,Yes,Spring Garden Rd After Queen St (8327),Accessible,CPD205,300001693,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.501717449709531,44.670334827468139,2136,BS526,6351,Yes,Caldwell Rd Before Cole Harbour Rd (6351),Accessible,CPD852,200001301,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.486852299966138,44.681424101173079,2137,BS1468,6036,Yes,Arklow Dr After Lanarkshire Ct (6036),Non-Standard,CPD1767,200001674,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.533251888782019,44.685563740035271,2138,BS954,8161,Yes,Raymoor Dr At Civic 22 (8161),Inaccessible,CPD1182,200002420,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.616760872103399,44.646266055734017,2139,BS88,7274,Yes,Mumford Rd Before Leppert St (7274),Accessible,CPD1,700005131,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.255965625792157,44.697948844741141,2140,BS2711,8872,Yes,Hwy 207 After Pasture Rd (8872),Inaccessible,CPD2610,400000113,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-11-14T00:00:00.000Z,2018-10-04T00:00:00.000Z
-63.547473100078605,44.695570800713732,2141,BS2209,8450,Yes,Waverley Rd After Boutiliers Ln (8450),Accessible,CPD2197,200001631,Conventional Transit Bus Stop,30/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.63408450057365,44.634967701499683,2142,BS1311,8805,Yes,Walter Havill Dr After 1st Stone Gate Dr (8805),Non-Standard,CPD1482,300003606,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.618895800122793,44.658075100394818,2143,BS2315,6492,Yes,Connaught Ave After Chisholm Ave (6492),Accessible,CPD425,700004919,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.513404200077581,44.625419400562514,2144,BS2300,7490,Yes,Main Rd Before Hines Rd (7490),Non-Standard,CPD2349,200003117,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.605721999294659,44.647902801271201,2145,BS2048,6406,Yes,Chebucto Rd Before Elm St (6406),Accessible,CPD1987,300001427,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.264298890644433,44.717169408137316,2146,BS8,8903,Yes,Hwy 207 Before Eleanor Marie Ln (8903),Inaccessible,CPD470,400000108,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.631032400733979,44.632092000400192,2147,BS1309,8803,Yes,Walter Havill Dr After Ridgestone Ct (8803),Accessible,CPD1480,700002097,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.591775192774648,44.649996559935538,2148,BS975,8206,Yes,Robie St Before Cunard St (8206),Accessible,CPD167,700004822,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-02T00:00:00.000Z
-63.698832000302922,44.722024400917299,2149,BS230,8871,Yes,Innovation Dr At Civic 200 (8871),Accessible,CPD665,700008543,Conventional Transit Bus Stop,07/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.629007899917518,44.661983300943966,2150,BS1460,7169,Yes,Main Ave Before Fairview Overpass (7169),Accessible,CPD1762,300003349,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.49830030058957,44.676731801327627,2151,BS740,8024,Yes,Poplar Dr At Civic 118 (8024),Non-Standard,CPD1059,200001546,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.54660722206107,44.649375904024986,2152,BS1778,6066,Yes,Atlantic St After Pleasant St (6066),Accessible,CPD1792,700010407,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.606438740805345,44.667527045138442,2153,BS1767,7370,Yes,Novalea Dr Before Duffus St (7370),Accessible,CPD289,300000276,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.601898973363021,44.670551264667019,2154,BS2262,6587,Yes,Duffus St Before Barrington St (6587),Accessible,CPD368,300000203,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-29T00:00:00.000Z
-63.519887300160576,44.677455800590103,2155,BS1176,6630,Yes,Ellenvale Ave After Anderson St (6630),Non-Standard,CPD1267,200001014,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.597748867243169,44.645328358769021,2156,BS941,8148,Yes,Quinpool Rd At Preston St (8148),Accessible,CPD1170,300001568,Conventional Transit Bus Stop,05/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-18T00:00:00.000Z
-63.529258800088982,44.65556140085117,2157,BS1330,8847,Yes,Baker Dr Before Basswood Run (8847),Accessible,CPD1501,700006969,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.689907200225953,44.638059001056334,2158,BS452,6153,Yes,St Margarets Bay Rd After Lakeside Park Dr (6153),Accessible,CPD794,300002864,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.690838200711674,44.782147800780464,2159,BS414,6755,Yes,Glendale Dr Before Old Beaver Bank Rd (6755),Non-Standard,CPD928,100000596,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.660427533398391,44.662294150729153,2160,BS1722,7072,Yes,Lacewood Dr After Willett St (7072),Accessible,CPD1813,700005312,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.65901760061049,44.773083801103176,2161,BS2020,6679,Yes,First Lake Dr After Cabot Cr (6679),Accessible,CPD1962,100000659,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.653857799789385,44.663362900310538,2162,BS1718,7067,Yes,Lacewood Dr After Dunbrack St (7067),Accessible,CPD270,700005245,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.675370100851261,44.772933400801719,2163,BS513,6740,Yes,Glendale Dr After McDougall Ave (6740),Accessible,CPD845,100000133,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.521156499282782,44.68192020075363,2164,BS2275,7268,Yes,Mt Edward Rd After Spring Ave (7268),Accessible,CPD374,200000047,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.560817040024915,44.685347966293577,2165,BS2672,8171,Yes,Micmac Terminal Bay 1 (8171),Accessible,CPD445,700010384,Terminal,30/11/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.501859397897469,44.670284463777463,2166,BS424,6335,Yes,Caldwell Rd Before Lodge Ct (6335),Accessible,CPD769,200001301,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.59911139952677,44.687175600827764,2167,BS1271,8527,Yes,Windmill Rd After Waddell Ave (8527),Accessible,CPD1610,200000751,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.637141600436159,44.635366100606561,2168,BS1288,8809,Yes,Walter Havill Dr After North West Arm Dr (8809),Accessible,CPD1460,700005203,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.500017099675134,44.708755500620867,2169,BS478,7099,Yes,Lake Loon Rd After Montague Rd (7099),Non-Standard,CPD813,200002697,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.578239499346104,44.685208100804012,2170,BS1010,7127,Yes,Leaman Dr Before Albro Lake Rd (7127),Accessible,CPD1318,200000611,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.572409199590183,44.639516901404242,2171,BS166,8294,Yes,South St Before Church St (8294),Accessible,CPD659,300001981,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.609288000155537,44.687133201223411,2172,BS1708,8073,Yes,Princess Margaret Blvd Opposite Civic 320 (8073),Accessible,CPD1804,200000245,Conventional Transit Bus Stop,29/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.636850800507332,44.635430301440955,2173,BS1284,8806,Yes,Walter Havill Dr After 2nd Stone Gate Dr (8806),Accessible,CPD1457,700005203,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.617884899882434,44.651653601402458,2174,BS375,6193,Yes,Bayers Rd Before Coleman Ct (6193),Accessible,CPD894,300001147,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.608680400358601,44.631551501079556,2175,BS2198,8118,Yes,Purcells Cove Rd After Dingle Rd (8118),Accessible,CPD363,300002291,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.66283586816607,44.677619142307378,2176,BS2772,2000,Yes,Wentworth Dr Before Dunbrack St (2000),Accessible,CPD2722,300000088,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.492439800372111,44.612102901534044,2177,BS1672,8679,Yes,Cow Bay Rd After Disciples Way (8679),Accessible,CPD1932,700003422,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.66461566879746,44.664902778274481,2178,BS950,8157,Yes,Radcliffe Dr Before Stockleigh Pl (8157),Accessible,CPD1178,300003496,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.47234889999104,44.612424700639778,2179,BS1666,8674,Yes,Cow Bay Rd Before Caldwell Rd (8674),Non-Standard,CPD1926,200000194,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.629684200172441,44.655656901103626,2180,BS2353,6986,Yes,Joseph Howe Dr Before Scot St (6986),Accessible,CPD2451,300000990,Conventional Transit Bus Stop,07/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.667467600635618,44.681352501125652,2181,BS1193,7023,Yes,Kearney Lake Rd After Wedgewood Ave (7023),Non-Standard,CPD1279,700005271,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.743218363057444,44.658632477258635,2182,BS837,6977,Yes,James St At Civic 27 (6977),Inaccessible,CPD1253,300003560,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-11-01T00:00:00.000Z
-63.678033686517068,44.715814935928378,2183,BS2382,6254,Yes,Bedford Hwy After Hammonds Plains Rd (6254),Accessible,CPD410,700007171,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.4672441102013,44.716692595298035,2184,BS816,7111,Yes,Lake Major Rd Before Reddy Dr (7111),Inaccessible,CPD1234,200003076,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-11-01T00:00:00.000Z
-63.61837957965151,44.613207283673695,2185,BS2152,6559,Yes,Dentith Rd Before Herring Cove Rd (6559),Accessible,CPD2159,700005154,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.660844189095144,44.695997962824052,2186,BS769,6234,Yes,Bedford Hwy After Shaunslieve Dr (6234),Non-Standard,CPD104,300003593,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.59660390063317,44.681934200886026,2187,BS1048,9053,Yes,Windmill Rd Before Fernhill Dr (9053),Accessible,CPD1419,200000271,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.505160999417392,44.689035601609547,2188,BS580,7264,Yes,Mt Edward Rd Before Cranberry Cr (7264),Accessible,CPD975,200001574,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.783498300272811,44.733802500757065,2189,BS1511,6808,Yes,Hammonds Plains Rd Before Glenn Arbour Way (6808),Non-Standard,CPD1685,600000443,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.553666100020358,44.662902901197477,2190,BS2363,7496,Yes,Pleasant St Before Newcastle St (7496),Accessible,CPD2353,200000768,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.388241428484648,44.736530931737079,2191,BS1427,8778,Yes,Hwy 7 After Linda Ln (8778),Inaccessible,CPD1661,400000273,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
-63.400498553362581,44.721823163296193,2192,BS1424,8775,Yes,Hwy 7 Before Mineville Rd (8775),Inaccessible,CPD1658,400000471,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.671867061112039,44.648267743287022,2193,BS2757,7489,Yes,Washmill Lake Dr Before Chain Lake Dr (7489),Accessible,CPD2719,700008453,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.63245890025236,44.657611400473982,2194,BS1985,6614,Yes,Dutch Village Rd Before Rufus Ave (6614),Non-Standard,CPD2067,300000759,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.556775299474424,44.666729601077677,2195,BS2303,7493,Yes,Pleasant St Before Linden Lea (7493),Accessible,CPD2351,200000766,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.771770499591213,44.733826100783673,2196,BS2228,6828,Yes,Hammonds Plains Rd At Civic 1858 (6828),Non-Standard,CPD2216,700001280,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.630231099907299,44.65264420101132,2197,BS673,6981,Yes,Joseph Howe Dr Before Bayers Rd (6981),Accessible,CPD1007,300003435,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.532257250743235,44.69066447008781,2198,BS2090,6371,Yes,Caledonia Rd Before Kennedy Dr (6371),Accessible,CPD379,200001657,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.607116367871932,44.666666850659936,2199,BS2256,6581,Yes,Duffus St After Isleville St (6581),Accessible,CPD2243,300000303,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-12-07T00:00:00.000Z
